pos_team,posteam_home,posteam_away,def_team,score_differential,yardline_100,half_seconds_remaining,qtr,down,ydstogo,normal_first_down,first_and_short,first_and_long,second_and_short,second_and_medium,second_and_long,third_and_short,third_and_medium,third_and_long,in_redzone,is_two_minute_drill,is_goal_to_go,curr_drive_length,play_type,play_length
WAS,0,1,NYG,-3.0,38.0,125.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,46.0,pass,-3.0
WAS,0,1,NYG,-3.0,31.0,118.0,2,2.0,3,0,0,0,1,0,0,0,0,0,0,1,0,53.0,run,2.0
WAS,0,1,NYG,-3.0,29.0,84.0,2,3.0,1,0,0,0,0,0,0,1,0,0,0,1,0,55.0,run,2.0
WAS,0,1,NYG,-3.0,27.0,60.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,57.0,pass,2.0
WAS,0,1,NYG,-3.0,21.0,39.0,2,2.0,4,0,0,0,0,1,0,0,0,0,0,1,0,63.0,pass,9.0
WAS,0,1,NYG,-3.0,11.0,35.0,2,1.0,10,1,0,0,0,0,0,0,0,0,1,1,0,73.0,pass,6.0
WAS,0,1,NYG,-3.0,4.0,30.0,2,2.0,3,0,0,0,1,0,0,0,0,0,1,1,0,80.0,run,2.0
WAS,0,1,NYG,-3.0,2.0,23.0,2,3.0,1,0,0,0,0,0,0,1,0,0,1,1,0,82.0,run,2.0
NYG,0,1,WAS,-4.0,75.0,1800.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,15.0
NYG,0,1,WAS,-4.0,58.0,1765.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,17.0,pass,2.0
NYG,0,1,WAS,-4.0,50.0,1716.0,3,2.0,2,0,0,0,1,0,0,0,0,0,0,0,0,25.0,run,9.0
NYG,0,1,WAS,-4.0,41.0,1679.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,34.0,pass,3.0
NYG,0,1,WAS,-4.0,37.0,1636.0,3,2.0,6,0,0,0,0,1,0,0,0,0,0,0,0,38.0,run,-1.0
NYG,0,1,WAS,-4.0,33.0,1567.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,42.0,run,-6.0
NYG,0,1,WAS,-4.0,37.0,1488.0,3,3.0,14,0,0,0,0,0,0,0,0,1,0,0,0,38.0,pass,6.0
WAS,0,1,NYG,1.0,90.0,1442.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,-2.0
WAS,0,1,NYG,1.0,86.0,1403.0,3,2.0,6,0,0,0,0,1,0,0,0,0,0,0,0,4.0,pass,1.0
WAS,0,1,NYG,1.0,82.0,1363.0,3,3.0,2,0,0,0,0,0,0,1,0,0,0,0,0,8.0,pass,16.0
NYG,0,1,WAS,-1.0,65.0,1351.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,30.0
NYG,0,1,WAS,-1.0,70.0,1345.0,3,2.0,15,0,0,0,0,0,1,0,0,0,0,0,0,-5.0,run,2.0
NYG,0,1,WAS,-1.0,55.0,1299.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,10.0,run,-9.0
NYG,0,1,WAS,-1.0,64.0,1264.0,3,2.0,19,0,0,0,0,0,1,0,0,0,0,0,0,1.0,pass,12.0
NYG,0,1,WAS,-1.0,52.0,1219.0,3,3.0,7,0,0,0,0,0,0,0,1,0,0,0,0,13.0,pass,16.0
NYG,0,1,WAS,-1.0,33.0,1192.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,32.0,pass,13.0
NYG,0,1,WAS,-1.0,33.0,1188.0,3,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,32.0,pass,33.0
WAS,0,1,NYG,-6.0,75.0,1181.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,7.0
WAS,0,1,NYG,-6.0,47.0,1145.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,28.0,pass,5.0
WAS,0,1,NYG,-6.0,39.0,1129.0,3,2.0,2,0,0,0,1,0,0,0,0,0,0,0,0,36.0,run,14.0
WAS,0,1,NYG,-6.0,25.0,1096.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,50.0,pass,25.0
WAS,0,1,NYG,-6.0,25.0,1091.0,3,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,50.0,run,3.0
WAS,0,1,NYG,-6.0,32.0,1031.0,3,3.0,17,0,0,0,0,0,0,0,0,1,0,0,0,43.0,run,1.0
NYG,0,1,WAS,3.0,75.0,990.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,12.0
NYG,0,1,WAS,3.0,62.0,953.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,13.0,pass,15.0
NYG,0,1,WAS,3.0,46.0,922.0,3,1.0,15,0,0,1,0,0,0,0,0,0,0,0,0,29.0,pass,8.0
NYG,0,1,WAS,3.0,42.0,861.0,4,3.0,11,0,0,0,0,0,0,0,0,1,0,0,0,33.0,pass,8.0
WAS,0,1,NYG,-6.0,75.0,815.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,8.0
WAS,0,1,NYG,-6.0,57.0,773.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,18.0,run,3.0
WAS,0,1,NYG,-6.0,54.0,735.0,4,2.0,7,0,0,0,0,1,0,0,0,0,0,0,0,21.0,pass,6.0
WAS,0,1,NYG,-6.0,45.0,714.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,30.0,pass,-4.0
WAS,0,1,NYG,-6.0,45.0,686.0,4,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,30.0,pass,-1.0
WAS,0,1,NYG,-6.0,42.0,644.0,4,3.0,7,0,0,0,0,0,0,0,1,0,0,0,0,33.0,run,1.0
WAS,0,1,NYG,-6.0,36.0,625.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,39.0,pass,10.0
WAS,0,1,NYG,-6.0,26.0,581.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,49.0,pass,6.0
WAS,0,1,NYG,-6.0,26.0,576.0,4,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,49.0,pass,26.0
WAS,0,1,NYG,-6.0,26.0,571.0,4,3.0,10,0,0,0,0,0,0,0,0,1,0,0,0,49.0,pass,6.0
NYG,0,1,WAS,3.0,75.0,526.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,19.0
NYG,0,1,WAS,3.0,54.0,491.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,21.0,run,7.0
NYG,0,1,WAS,3.0,47.0,463.0,4,2.0,3,0,0,0,1,0,0,0,0,0,0,0,0,28.0,run,2.0
NYG,0,1,WAS,3.0,45.0,421.0,4,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,30.0,run,2.0
NYG,0,1,WAS,3.0,43.0,385.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,32.0,pass,43.0
NYG,0,1,WAS,3.0,43.0,378.0,4,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,32.0,run,5.0
NYG,0,1,WAS,3.0,48.0,336.0,4,3.0,15,0,0,0,0,0,0,0,0,1,0,0,0,27.0,run,11.0
WAS,0,1,NYG,-6.0,75.0,290.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,23.0
WAS,0,1,NYG,-6.0,19.0,281.0,4,1.0,10,1,0,0,0,0,0,0,0,0,1,0,0,56.0,pass,19.0
NYG,0,1,WAS,-1.0,75.0,273.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,5.0
NYG,0,1,WAS,-1.0,75.0,268.0,4,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,0.0,pass,12.0
NYG,0,1,WAS,-1.0,62.0,241.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,13.0,run,1.0
NYG,0,1,WAS,-1.0,61.0,212.0,4,2.0,9,0,0,0,0,0,1,0,0,0,0,0,0,14.0,pass,7.0
NYG,0,1,WAS,-1.0,61.0,207.0,4,3.0,9,0,0,0,0,0,0,0,0,1,0,0,0,14.0,pass,11.0
WAS,0,1,NYG,1.0,92.0,193.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,11.0
WAS,0,1,NYG,1.0,81.0,146.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,11.0,run,3.0
WAS,0,1,NYG,1.0,78.0,142.0,4,2.0,7,0,0,0,0,1,0,0,0,0,0,0,0,14.0,pass,3.0
NYG,0,1,WAS,-1.0,20.0,136.0,4,1.0,10,1,0,0,0,0,0,0,0,0,1,0,0,0.0,run,1.0
NYG,0,1,WAS,-1.0,19.0,132.0,4,2.0,9,0,0,0,0,0,1,0,0,0,1,0,0,1.0,run,2.0
NYG,0,1,WAS,-1.0,17.0,129.0,4,3.0,7,0,0,0,0,0,0,0,1,0,1,0,0,3.0,pass,7.0
WAS,0,1,NYG,-2.0,75.0,120.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,0.0,pass,2.0
WAS,0,1,NYG,-2.0,73.0,101.0,4,2.0,8,0,0,0,0,0,1,0,0,0,0,1,0,2.0,pass,13.0
WAS,0,1,NYG,-2.0,73.0,96.0,4,3.0,8,0,0,0,0,0,0,0,0,1,0,1,0,2.0,pass,2.0
WAS,0,1,NYG,-2.0,62.0,59.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,13.0,pass,9.0
WAS,0,1,NYG,-2.0,48.0,39.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,27.0,pass,8.0
WAS,0,1,NYG,-2.0,48.0,34.0,4,2.0,10,0,0,0,0,0,1,0,0,0,0,1,0,27.0,pass,5.0
WAS,0,1,NYG,-2.0,43.0,28.0,4,3.0,5,0,0,0,0,0,0,0,1,0,0,1,0,32.0,pass,4.0
WAS,0,1,NYG,-2.0,36.0,24.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,39.0,pass,6.0
SF,0,1,PHI,0.0,75.0,1800.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,-4.0
SF,0,1,PHI,0.0,79.0,1765.0,1,2.0,14,0,0,0,0,0,1,0,0,0,0,0,0,-4.0,pass,-3.0
SF,0,1,PHI,0.0,79.0,1761.0,1,3.0,14,0,0,0,0,0,0,0,0,1,0,0,0,-4.0,pass,2.0
PHI,0,1,SF,0.0,68.0,1708.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,2.0
PHI,0,1,SF,0.0,66.0,1673.0,1,2.0,8,0,0,0,0,0,1,0,0,0,0,0,0,2.0,run,2.0
PHI,0,1,SF,0.0,54.0,1627.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,14.0,pass,53.0
PHI,0,1,SF,0.0,54.0,1618.0,1,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,14.0,pass,-1.0
PHI,0,1,SF,0.0,50.0,1575.0,1,3.0,6,0,0,0,0,0,0,0,1,0,0,0,0,18.0,run,0.0
SF,0,1,PHI,0.0,80.0,1530.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,-1.0
SF,0,1,PHI,0.0,81.0,1489.0,1,2.0,11,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,pass,-9.0
SF,0,1,PHI,0.0,81.0,1483.0,1,3.0,11,0,0,0,0,0,0,0,0,1,0,0,0,-1.0,pass,12.0
PHI,0,1,SF,0.0,79.0,1468.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,7.0
PHI,0,1,SF,0.0,68.0,1434.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,11.0,run,5.0
PHI,0,1,SF,0.0,63.0,1402.0,1,2.0,5,0,0,0,0,1,0,0,0,0,0,0,0,16.0,pass,1.0
PHI,0,1,SF,0.0,59.0,1364.0,1,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,20.0,run,10.0
PHI,0,1,SF,0.0,49.0,1340.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,30.0,run,5.0
PHI,0,1,SF,0.0,44.0,1321.0,1,2.0,5,0,0,0,0,1,0,0,0,0,0,0,0,35.0,run,2.0
PHI,0,1,SF,0.0,42.0,1281.0,1,3.0,3,0,0,0,0,0,0,1,0,0,0,0,0,37.0,pass,4.0
PHI,0,1,SF,0.0,33.0,1257.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,46.0,run,6.0
PHI,0,1,SF,0.0,27.0,1231.0,1,2.0,4,0,0,0,0,1,0,0,0,0,0,0,0,52.0,pass,-3.0
PHI,0,1,SF,0.0,26.0,1195.0,1,3.0,3,0,0,0,0,0,0,1,0,0,0,0,0,53.0,pass,16.0
SF,0,1,PHI,-3.0,75.0,1185.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,1.0
SF,0,1,PHI,-3.0,74.0,1145.0,1,2.0,9,0,0,0,0,0,1,0,0,0,0,0,0,1.0,pass,21.0
SF,0,1,PHI,-3.0,74.0,1140.0,1,3.0,9,0,0,0,0,0,0,0,0,1,0,0,0,1.0,pass,3.0
PHI,0,1,SF,3.0,83.0,1099.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,6.0
PHI,0,1,SF,3.0,77.0,1063.0,1,2.0,4,0,0,0,0,1,0,0,0,0,0,0,0,6.0,pass,5.0
PHI,0,1,SF,3.0,77.0,1059.0,1,3.0,4,0,0,0,0,0,0,0,1,0,0,0,0,6.0,run,12.0
PHI,0,1,SF,3.0,65.0,1025.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,18.0,pass,5.0
PHI,0,1,SF,3.0,60.0,983.0,1,2.0,5,0,0,0,0,1,0,0,0,0,0,0,0,23.0,run,-2.0
PHI,0,1,SF,3.0,62.0,939.0,1,3.0,7,0,0,0,0,0,0,0,1,0,0,0,0,21.0,pass,20.0
PHI,0,1,SF,3.0,36.0,910.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,47.0,pass,33.0
PHI,0,1,SF,3.0,36.0,904.0,1,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,47.0,run,9.0
PHI,0,1,SF,3.0,27.0,900.0,2,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,56.0,run,-2.0
SF,0,1,PHI,-3.0,73.0,847.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,3.0
SF,0,1,PHI,-3.0,70.0,802.0,2,2.0,7,0,0,0,0,1,0,0,0,0,0,0,0,3.0,pass,7.0
SF,0,1,PHI,-3.0,63.0,758.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,10.0,pass,-2.0
SF,0,1,PHI,-3.0,57.0,718.0,2,2.0,4,0,0,0,0,1,0,0,0,0,0,0,0,16.0,run,3.0
SF,0,1,PHI,-3.0,54.0,679.0,2,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,19.0,run,0.0
SF,0,1,PHI,-3.0,52.0,597.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,21.0,pass,6.0
SF,0,1,PHI,-3.0,52.0,594.0,2,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,21.0,pass,-5.0
SF,0,1,PHI,-3.0,56.0,533.0,2,1.0,25,0,0,1,0,0,0,0,0,0,0,0,0,17.0,pass,23.0
SF,0,1,PHI,-3.0,56.0,527.0,2,2.0,25,0,0,0,0,0,1,0,0,0,0,0,0,17.0,pass,16.0
SF,0,1,PHI,-3.0,39.0,483.0,2,3.0,8,0,0,0,0,0,0,0,0,1,0,0,0,34.0,run,1.0
PHI,0,1,SF,3.0,97.0,432.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,39.0
PHI,0,1,SF,3.0,11.0,363.0,2,1.0,11,0,0,1,0,0,0,0,0,0,1,0,1,86.0,pass,-8.0
PHI,0,1,SF,3.0,1.0,354.0,2,1.0,1,0,1,0,0,0,0,0,0,0,1,0,1,96.0,pass,1.0
PHI,0,1,SF,3.0,1.0,348.0,2,2.0,1,0,0,0,1,0,0,0,0,0,1,0,1,96.0,run,-3.0
PHI,0,1,SF,3.0,4.0,303.0,2,3.0,4,0,0,0,0,0,0,0,1,0,1,0,1,93.0,run,1.0
SF,0,1,PHI,-3.0,97.0,260.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,2.0
SF,0,1,PHI,-3.0,95.0,230.0,2,2.0,8,0,0,0,0,0,1,0,0,0,0,0,0,2.0,run,5.0
SF,0,1,PHI,-3.0,90.0,185.0,2,3.0,3,0,0,0,0,0,0,1,0,0,0,0,0,7.0,pass,5.0
SF,0,1,PHI,-3.0,85.0,147.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,12.0,run,2.0
SF,0,1,PHI,-3.0,83.0,120.0,2,2.0,8,0,0,0,0,0,1,0,0,0,0,1,0,14.0,pass,-2.0
SF,0,1,PHI,-3.0,75.0,111.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,22.0,pass,-5.0
SF,0,1,PHI,-3.0,70.0,76.0,2,2.0,5,0,0,0,0,1,0,0,0,0,0,1,0,27.0,pass,3.0
SF,0,1,PHI,-3.0,64.0,54.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,33.0,run,7.0
SF,0,1,PHI,-3.0,57.0,34.0,2,2.0,3,0,0,0,1,0,0,0,0,0,0,1,0,40.0,pass,1.0
SF,0,1,PHI,-3.0,55.0,28.0,2,3.0,1,0,0,0,0,0,0,1,0,0,0,1,0,42.0,run,4.0
SF,0,1,PHI,-3.0,51.0,25.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,46.0,pass,15.0
SF,0,1,PHI,-3.0,11.0,17.0,2,1.0,10,1,0,0,0,0,0,0,0,0,1,1,0,86.0,pass,7.0
PHI,0,1,SF,-4.0,75.0,1800.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,7.0
PHI,0,1,SF,-4.0,77.0,1731.0,3,3.0,12,0,0,0,0,0,0,0,0,1,0,0,0,-2.0,pass,49.0
SF,0,1,PHI,4.0,69.0,1711.0,3,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,5.0,run,5.0
SF,0,1,PHI,4.0,64.0,1673.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,10.0,pass,7.0
SF,0,1,PHI,4.0,55.0,1641.0,3,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,19.0,run,2.0
SF,0,1,PHI,4.0,53.0,1599.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,21.0,run,2.0
SF,0,1,PHI,4.0,51.0,1554.0,3,2.0,8,0,0,0,0,0,1,0,0,0,0,0,0,23.0,pass,-3.0
SF,0,1,PHI,4.0,49.0,1506.0,3,3.0,6,0,0,0,0,0,0,0,1,0,0,0,0,25.0,pass,10.0
PHI,0,1,SF,-4.0,93.0,1491.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,9.0
PHI,0,1,SF,-4.0,84.0,1466.0,3,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,9.0,run,7.0
PHI,0,1,SF,-4.0,77.0,1434.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,16.0,run,6.0
PHI,0,1,SF,-4.0,71.0,1409.0,3,2.0,4,0,0,0,0,1,0,0,0,0,0,0,0,22.0,run,6.0
PHI,0,1,SF,-4.0,65.0,1374.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,28.0,run,13.0
PHI,0,1,SF,-4.0,52.0,1347.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,41.0,run,3.0
PHI,0,1,SF,-4.0,49.0,1315.0,3,2.0,7,0,0,0,0,1,0,0,0,0,0,0,0,44.0,run,3.0
PHI,0,1,SF,-4.0,46.0,1274.0,3,3.0,4,0,0,0,0,0,0,0,1,0,0,0,0,47.0,pass,6.0
PHI,0,1,SF,-4.0,40.0,1246.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,53.0,run,0.0
PHI,0,1,SF,-4.0,40.0,1210.0,3,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,53.0,pass,28.0
PHI,0,1,SF,-4.0,40.0,1204.0,3,3.0,10,0,0,0,0,0,0,0,0,1,0,0,0,53.0,pass,13.0
SF,0,1,PHI,4.0,92.0,1191.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,-2.0
SF,0,1,PHI,4.0,86.0,1154.0,3,2.0,4,0,0,0,0,1,0,0,0,0,0,0,0,6.0,run,10.0
SF,0,1,PHI,4.0,76.0,1114.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,16.0,run,2.0
SF,0,1,PHI,4.0,74.0,1076.0,3,2.0,8,0,0,0,0,0,1,0,0,0,0,0,0,18.0,pass,-4.0
SF,0,1,PHI,4.0,68.0,1033.0,3,3.0,2,0,0,0,0,0,0,1,0,0,0,0,0,24.0,pass,5.0
SF,0,1,PHI,4.0,62.0,988.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,30.0,run,3.0
SF,0,1,PHI,4.0,59.0,947.0,3,2.0,7,0,0,0,0,1,0,0,0,0,0,0,0,33.0,pass,-3.0
SF,0,1,PHI,4.0,59.0,900.0,4,3.0,7,0,0,0,0,0,0,0,1,0,0,0,0,33.0,pass,11.0
SF,0,1,PHI,4.0,44.0,866.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,48.0,run,2.0
SF,0,1,PHI,4.0,42.0,828.0,4,2.0,8,0,0,0,0,0,1,0,0,0,0,0,0,50.0,run,7.0
SF,0,1,PHI,4.0,35.0,789.0,4,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,57.0,run,4.0
SF,0,1,PHI,4.0,26.0,753.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,66.0,run,21.0
SF,0,1,PHI,4.0,5.0,712.0,4,1.0,5,0,0,0,0,0,0,0,0,0,1,0,1,87.0,run,2.0
SF,0,1,PHI,4.0,3.0,672.0,4,2.0,3,0,0,0,1,0,0,0,0,0,1,0,1,89.0,pass,-3.0
SF,0,1,PHI,4.0,1.0,664.0,4,1.0,1,0,1,0,0,0,0,0,0,0,1,0,1,91.0,run,0.0
SF,0,1,PHI,4.0,1.0,655.0,4,2.0,1,0,0,0,1,0,0,0,0,0,1,0,1,91.0,run,1.0
PHI,0,1,SF,-11.0,80.0,647.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,50.0
PHI,0,1,SF,-11.0,80.0,641.0,4,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,0.0,pass,-5.0
PHI,0,1,SF,-11.0,70.0,602.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,10.0,pass,10.0
PHI,0,1,SF,-11.0,70.0,590.0,4,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,10.0,run,8.0
SF,0,1,PHI,11.0,80.0,497.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,3.0
SF,0,1,PHI,11.0,77.0,454.0,4,2.0,7,0,0,0,0,1,0,0,0,0,0,0,0,3.0,run,9.0
SF,0,1,PHI,11.0,68.0,406.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,12.0,run,3.0
SF,0,1,PHI,11.0,65.0,361.0,4,2.0,7,0,0,0,0,1,0,0,0,0,0,0,0,15.0,run,0.0
SF,0,1,PHI,11.0,58.0,345.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,22.0,run,8.0
SF,0,1,PHI,11.0,35.0,330.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,45.0,run,-1.0
SF,0,1,PHI,11.0,36.0,326.0,4,2.0,11,0,0,0,0,0,1,0,0,0,0,0,0,44.0,run,8.0
SF,0,1,PHI,11.0,28.0,320.0,4,3.0,3,0,0,0,0,0,0,1,0,0,0,0,0,52.0,run,1.0
PHI,0,1,SF,-14.0,75.0,307.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,1.0
PHI,0,1,SF,-14.0,66.0,285.0,4,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,9.0,run,9.0
PHI,0,1,SF,-14.0,57.0,278.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,18.0,run,27.0
PHI,0,1,SF,-14.0,15.0,270.0,4,1.0,10,1,0,0,0,0,0,0,0,0,1,0,0,60.0,pass,11.0
PHI,0,1,SF,-14.0,1.0,246.0,4,1.0,1,0,1,0,0,0,0,0,0,0,1,0,1,74.0,run,1.0
SF,0,1,PHI,6.0,86.0,238.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,1.0
SF,0,1,PHI,6.0,85.0,193.0,4,2.0,9,0,0,0,0,0,1,0,0,0,0,0,0,1.0,pass,5.0
SF,0,1,PHI,6.0,77.0,150.0,4,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,9.0,run,3.0
SEA,0,1,TEN,0.0,75.0,1800.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,2.0
SEA,0,1,TEN,0.0,73.0,1773.0,1,2.0,8,0,0,0,0,0,1,0,0,0,0,0,0,2.0,pass,5.0
SEA,0,1,TEN,0.0,73.0,1763.0,1,3.0,8,0,0,0,0,0,0,0,0,1,0,0,0,2.0,run,7.0
TEN,0,1,SEA,0.0,80.0,1720.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,1.0
TEN,0,1,SEA,0.0,79.0,1681.0,1,2.0,9,0,0,0,0,0,1,0,0,0,0,0,0,1.0,run,-2.0
TEN,0,1,SEA,0.0,81.0,1641.0,1,3.0,11,0,0,0,0,0,0,0,0,1,0,0,0,-1.0,pass,10.0
SEA,0,1,TEN,0.0,70.0,1583.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,51.0
SEA,0,1,TEN,0.0,19.0,1553.0,1,1.0,10,1,0,0,0,0,0,0,0,0,1,0,0,51.0,run,5.0
SEA,0,1,TEN,0.0,14.0,1521.0,1,2.0,5,0,0,0,0,1,0,0,0,0,1,0,0,56.0,run,1.0
SEA,0,1,TEN,0.0,13.0,1478.0,1,3.0,4,0,0,0,0,0,0,0,1,0,1,0,0,57.0,pass,13.0
TEN,0,1,SEA,-3.0,85.0,1461.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,5.0
TEN,0,1,SEA,-3.0,79.0,1419.0,1,2.0,4,0,0,0,0,1,0,0,0,0,0,0,0,6.0,run,2.0
TEN,0,1,SEA,-3.0,72.0,1358.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,13.0,pass,32.0
TEN,0,1,SEA,-3.0,72.0,1352.0,1,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,13.0,run,7.0
TEN,0,1,SEA,-3.0,51.0,1273.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,34.0,pass,13.0
TEN,0,1,SEA,-3.0,38.0,1232.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,47.0,run,0.0
TEN,0,1,SEA,-3.0,38.0,1187.0,1,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,47.0,pass,5.0
TEN,0,1,SEA,-3.0,33.0,1149.0,1,3.0,5,0,0,0,0,0,0,0,1,0,0,0,0,52.0,pass,17.0
